id_evento,id_animal,brinco,data_evento,tipo,produto,dose_ml,custo_unit,custo_total
3756,305,BR0305,2024-07-01,vermifugacao,Ivermectina,7.6,8.9,67.64
3757,305,BR0305,2024-09-29,vermifugacao,Ivermectina,9.9,8.9,88.11
3758,305,BR0305,2024-12-28,vermifugacao,Ivermectina,7.3,8.9,64.97
3759,305,BR0305,2025-03-28,vermifugacao,Doramectina,9.4,11.2,105.28
3760,305,BR0305,2025-06-26,vermifugacao,Ivermectina,8.0,8.9,71.2
3761,305,BR0305,2025-09-24,vermifugacao,Doramectina,6.7,11.2,75.04
3762,306,BR0306,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
3763,306,BR0306,2025-01-01,vacina,Febre Aftosa,2.8,4.5,12.6
3764,306,BR0306,2024-08-01,vacina,Brucelose,4.7,6.2,29.14
3765,306,BR0306,2025-01-01,vacina,Brucelose,4.5,6.2,27.9
3766,306,BR0306,2024-08-01,vacina,Raiva,4.9,3.8,18.62
3767,306,BR0306,2025-01-01,vacina,Raiva,3.0,3.8,11.4
3768,306,BR0306,2024-07-01,vermifugacao,Doramectina,5.9,11.2,66.08
3769,306,BR0306,2024-09-29,vermifugacao,Doramectina,9.8,11.2,109.76
3770,306,BR0306,2024-12-28,vermifugacao,Ivermectina,5.3,8.9,47.17
3771,306,BR0306,2025-03-28,vermifugacao,Doramectina,7.0,11.2,78.4
3772,306,BR0306,2025-06-26,vermifugacao,Doramectina,7.9,11.2,88.48
3773,306,BR0306,2025-09-24,vermifugacao,Ivermectina,7.7,8.9,68.53
3774,307,BR0307,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
3775,307,BR0307,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
3776,307,BR0307,2024-08-01,vacina,Brucelose,4.0,6.2,24.8
3777,307,BR0307,2025-01-01,vacina,Brucelose,3.9,6.2,24.18
3778,307,BR0307,2024-08-01,vacina,Raiva,3.9,3.8,14.82
3779,307,BR0307,2025-01-01,vacina,Raiva,2.9,3.8,11.02
3780,307,BR0307,2024-07-01,vermifugacao,Doramectina,5.5,11.2,61.6
3781,307,BR0307,2024-09-29,vermifugacao,Ivermectina,6.5,8.9,57.85
3782,307,BR0307,2024-12-28,vermifugacao,Ivermectina,8.2,8.9,72.98
3783,307,BR0307,2025-03-28,vermifugacao,Doramectina,8.7,11.2,97.44
3784,307,BR0307,2025-06-26,vermifugacao,Doramectina,5.7,11.2,63.84
3785,307,BR0307,2025-09-24,vermifugacao,Ivermectina,5.6,8.9,49.84
3786,308,BR0308,2024-08-01,vacina,Febre Aftosa,2.9,4.5,13.05
3787,308,BR0308,2025-01-01,vacina,Febre Aftosa,3.9,4.5,17.55
3788,308,BR0308,2024-08-01,vacina,Brucelose,3.7,6.2,22.94
3789,308,BR0308,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
3790,308,BR0308,2024-08-01,vacina,Raiva,2.9,3.8,11.02
3791,308,BR0308,2025-01-01,vacina,Raiva,4.3,3.8,16.34
3792,308,BR0308,2024-07-01,vermifugacao,Doramectina,6.2,11.2,69.44
3793,308,BR0308,2024-09-29,vermifugacao,Ivermectina,8.4,8.9,74.76
3794,308,BR0308,2024-12-28,vermifugacao,Ivermectina,6.9,8.9,61.41
3795,308,BR0308,2025-03-28,vermifugacao,Doramectina,9.5,11.2,106.4
3796,308,BR0308,2025-06-26,vermifugacao,Doramectina,5.3,11.2,59.36
3797,308,BR0308,2025-09-24,vermifugacao,Ivermectina,5.7,8.9,50.73
3798,309,BR0309,2024-08-01,vacina,Febre Aftosa,3.6,4.5,16.2
3799,309,BR0309,2025-01-01,vacina,Febre Aftosa,3.5,4.5,15.75
3800,309,BR0309,2024-08-01,vacina,Brucelose,2.9,6.2,17.98
3801,309,BR0309,2025-01-01,vacina,Brucelose,3.5,6.2,21.7
3802,309,BR0309,2024-08-01,vacina,Raiva,2.5,3.8,9.5
3803,309,BR0309,2025-01-01,vacina,Raiva,3.1,3.8,11.78
3804,309,BR0309,2024-07-01,vermifugacao,Ivermectina,7.7,8.9,68.53
3805,309,BR0309,2024-09-29,vermifugacao,Ivermectina,5.5,8.9,48.95
3806,309,BR0309,2024-12-28,vermifugacao,Ivermectina,9.0,8.9,80.1
3807,309,BR0309,2025-03-28,vermifugacao,Ivermectina,6.9,8.9,61.41
3808,309,BR0309,2025-06-26,vermifugacao,Doramectina,9.1,11.2,101.92
3809,309,BR0309,2025-09-24,vermifugacao,Ivermectina,5.4,8.9,48.06
3810,310,BR0310,2024-08-01,vacina,Febre Aftosa,4.1,4.5,18.45
3811,310,BR0310,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
3812,310,BR0310,2024-08-01,vacina,Brucelose,4.0,6.2,24.8
3813,310,BR0310,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
3814,310,BR0310,2024-08-01,vacina,Raiva,3.5,3.8,13.3
3815,310,BR0310,2025-01-01,vacina,Raiva,3.2,3.8,12.16
3816,310,BR0310,2024-07-01,vermifugacao,Ivermectina,7.1,8.9,63.19
3817,310,BR0310,2024-09-29,vermifugacao,Doramectina,7.5,11.2,84.0
3818,310,BR0310,2024-12-28,vermifugacao,Ivermectina,8.5,8.9,75.65
3819,310,BR0310,2025-03-28,vermifugacao,Doramectina,8.9,11.2,99.68
3820,310,BR0310,2025-06-26,vermifugacao,Doramectina,7.8,11.2,87.36
3821,310,BR0310,2025-09-24,vermifugacao,Doramectina,7.3,11.2,81.76
3822,311,BR0311,2024-08-01,vacina,Febre Aftosa,3.2,4.5,14.4
3823,311,BR0311,2025-01-01,vacina,Febre Aftosa,2.4,4.5,10.8
3824,311,BR0311,2024-08-01,vacina,Brucelose,3.2,6.2,19.84
3825,311,BR0311,2025-01-01,vacina,Brucelose,3.6,6.2,22.32
3826,311,BR0311,2024-08-01,vacina,Raiva,3.8,3.8,14.44
3827,311,BR0311,2025-01-01,vacina,Raiva,4.8,3.8,18.24
3828,311,BR0311,2024-07-01,vermifugacao,Doramectina,9.5,11.2,106.4
3829,311,BR0311,2024-09-29,vermifugacao,Ivermectina,5.9,8.9,52.51
3830,311,BR0311,2024-12-28,vermifugacao,Doramectina,6.3,11.2,70.56
3831,311,BR0311,2025-03-28,vermifugacao,Ivermectina,8.5,8.9,75.65
3832,311,BR0311,2025-06-26,vermifugacao,Ivermectina,8.2,8.9,72.98
3833,311,BR0311,2025-09-24,vermifugacao,Doramectina,9.1,11.2,101.92
3834,312,BR0312,2024-08-01,vacina,Febre Aftosa,4.6,4.5,20.7
3835,312,BR0312,2025-01-01,vacina,Febre Aftosa,4.2,4.5,18.9
3836,312,BR0312,2024-08-01,vacina,Brucelose,3.9,6.2,24.18
3837,312,BR0312,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
3838,312,BR0312,2024-08-01,vacina,Raiva,4.2,3.8,15.96
3839,312,BR0312,2025-01-01,vacina,Raiva,3.3,3.8,12.54
3840,312,BR0312,2024-07-01,vermifugacao,Doramectina,6.2,11.2,69.44
3841,312,BR0312,2024-09-29,vermifugacao,Ivermectina,7.4,8.9,65.86
3842,312,BR0312,2024-12-28,vermifugacao,Ivermectina,7.9,8.9,70.31
3843,312,BR0312,2025-03-28,vermifugacao,Doramectina,6.4,11.2,71.68
3844,312,BR0312,2025-06-26,vermifugacao,Doramectina,5.1,11.2,57.12
3845,312,BR0312,2025-09-24,vermifugacao,Ivermectina,6.4,8.9,56.96
3846,312,BR0312,2025-02-22,tratamento,Anti-inflamatório,11.7,28.5,333.45
3847,313,BR0313,2024-08-01,vacina,Febre Aftosa,4.4,4.5,19.8
3848,313,BR0313,2025-01-01,vacina,Febre Aftosa,3.2,4.5,14.4
3849,313,BR0313,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
3850,313,BR0313,2025-01-01,vacina,Brucelose,3.2,6.2,19.84
3851,313,BR0313,2024-08-01,vacina,Raiva,4.0,3.8,15.2
3852,313,BR0313,2025-01-01,vacina,Raiva,4.3,3.8,16.34
3853,313,BR0313,2024-07-01,vermifugacao,Ivermectina,5.3,8.9,47.17
3854,313,BR0313,2024-09-29,vermifugacao,Ivermectina,7.1,8.9,63.19
3855,313,BR0313,2024-12-28,vermifugacao,Doramectina,5.4,11.2,60.48
3856,313,BR0313,2025-03-28,vermifugacao,Ivermectina,8.5,8.9,75.65
3857,313,BR0313,2025-06-26,vermifugacao,Doramectina,7.9,11.2,88.48
3858,313,BR0313,2025-09-24,vermifugacao,Doramectina,5.9,11.2,66.08
3859,314,BR0314,2024-08-01,vacina,Febre Aftosa,3.4,4.5,15.3
3860,314,BR0314,2025-01-01,vacina,Febre Aftosa,2.9,4.5,13.05
3861,314,BR0314,2024-08-01,vacina,Brucelose,2.7,6.2,16.74
3862,314,BR0314,2025-01-01,vacina,Brucelose,4.2,6.2,26.04
3863,314,BR0314,2024-08-01,vacina,Raiva,2.0,3.8,7.6
3864,314,BR0314,2025-01-01,vacina,Raiva,3.6,3.8,13.68
3865,314,BR0314,2024-07-01,vermifugacao,Doramectina,7.0,11.2,78.4
3866,314,BR0314,2024-09-29,vermifugacao,Ivermectina,8.0,8.9,71.2
3867,314,BR0314,2024-12-28,vermifugacao,Doramectina,7.2,11.2,80.64
3868,314,BR0314,2025-03-28,vermifugacao,Ivermectina,7.2,8.9,64.08
3869,314,BR0314,2025-06-26,vermifugacao,Doramectina,5.5,11.2,61.6
3870,314,BR0314,2025-09-24,vermifugacao,Ivermectina,8.8,8.9,78.32
3871,315,BR0315,2024-08-01,vacina,Febre Aftosa,2.3,4.5,10.35
3872,315,BR0315,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
3873,315,BR0315,2024-08-01,vacina,Brucelose,2.3,6.2,14.26
3874,315,BR0315,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
3875,315,BR0315,2024-08-01,vacina,Raiva,2.2,3.8,8.36
3876,315,BR0315,2025-01-01,vacina,Raiva,3.0,3.8,11.4
3877,315,BR0315,2024-07-01,vermifugacao,Doramectina,8.6,11.2,96.32
3878,315,BR0315,2024-09-29,vermifugacao,Doramectina,8.8,11.2,98.56
3879,315,BR0315,2024-12-28,vermifugacao,Ivermectina,5.8,8.9,51.62
3880,315,BR0315,2025-03-28,vermifugacao,Doramectina,8.6,11.2,96.32
3881,315,BR0315,2025-06-26,vermifugacao,Doramectina,7.2,11.2,80.64
3882,315,BR0315,2025-09-24,vermifugacao,Ivermectina,6.1,8.9,54.29
3883,316,BR0316,2024-08-01,vacina,Febre Aftosa,4.8,4.5,21.6
3884,316,BR0316,2025-01-01,vacina,Febre Aftosa,3.9,4.5,17.55
3885,316,BR0316,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
3886,316,BR0316,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
3887,316,BR0316,2024-08-01,vacina,Raiva,3.3,3.8,12.54
3888,316,BR0316,2025-01-01,vacina,Raiva,3.8,3.8,14.44
3889,316,BR0316,2024-07-01,vermifugacao,Doramectina,9.9,11.2,110.88
3890,316,BR0316,2024-09-29,vermifugacao,Doramectina,9.1,11.2,101.92
3891,316,BR0316,2024-12-28,vermifugacao,Doramectina,5.6,11.2,62.72
3892,316,BR0316,2025-03-28,vermifugacao,Ivermectina,5.8,8.9,51.62
3893,316,BR0316,2025-06-26,vermifugacao,Doramectina,7.0,11.2,78.4
3894,316,BR0316,2025-09-24,vermifugacao,Doramectina,5.7,11.2,63.84
3895,317,BR0317,2024-08-01,vacina,Febre Aftosa,2.8,4.5,12.6
3896,317,BR0317,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
3897,317,BR0317,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
3898,317,BR0317,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
3899,317,BR0317,2024-08-01,vacina,Raiva,4.6,3.8,17.48
3900,317,BR0317,2025-01-01,vacina,Raiva,2.5,3.8,9.5
3901,317,BR0317,2024-07-01,vermifugacao,Doramectina,5.2,11.2,58.24
3902,317,BR0317,2024-09-29,vermifugacao,Doramectina,6.6,11.2,73.92
3903,317,BR0317,2024-12-28,vermifugacao,Doramectina,6.6,11.2,73.92
3904,317,BR0317,2025-03-28,vermifugacao,Ivermectina,8.3,8.9,73.87
3905,317,BR0317,2025-06-26,vermifugacao,Ivermectina,5.5,8.9,48.95
3906,317,BR0317,2025-09-24,vermifugacao,Doramectina,5.6,11.2,62.72
3907,317,BR0317,2025-08-18,tratamento,Anti-inflamatório,13.0,28.5,370.5
3908,318,BR0318,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
3909,318,BR0318,2025-01-01,vacina,Febre Aftosa,2.5,4.5,11.25
3910,318,BR0318,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
3911,318,BR0318,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
3912,318,BR0318,2024-08-01,vacina,Raiva,3.5,3.8,13.3
3913,318,BR0318,2025-01-01,vacina,Raiva,4.2,3.8,15.96
3914,318,BR0318,2024-07-01,vermifugacao,Doramectina,9.1,11.2,101.92
3915,318,BR0318,2024-09-29,vermifugacao,Doramectina,6.6,11.2,73.92
3916,318,BR0318,2024-12-28,vermifugacao,Doramectina,6.1,11.2,68.32
3917,318,BR0318,2025-03-28,vermifugacao,Ivermectina,7.8,8.9,69.42
3918,318,BR0318,2025-06-26,vermifugacao,Ivermectina,5.9,8.9,52.51
3919,318,BR0318,2025-09-24,vermifugacao,Ivermectina,9.7,8.9,86.33
3920,319,BR0319,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
3921,319,BR0319,2025-01-01,vacina,Febre Aftosa,4.9,4.5,22.05
3922,319,BR0319,2024-08-01,vacina,Brucelose,2.3,6.2,14.26
3923,319,BR0319,2025-01-01,vacina,Brucelose,2.0,6.2,12.4
3924,319,BR0319,2024-08-01,vacina,Raiva,2.1,3.8,7.98
3925,319,BR0319,2025-01-01,vacina,Raiva,3.7,3.8,14.06
3926,319,BR0319,2024-07-01,vermifugacao,Ivermectina,5.9,8.9,52.51
3927,319,BR0319,2024-09-29,vermifugacao,Ivermectina,7.7,8.9,68.53
3928,319,BR0319,2024-12-28,vermifugacao,Doramectina,5.5,11.2,61.6
3929,319,BR0319,2025-03-28,vermifugacao,Doramectina,6.6,11.2,73.92
3930,319,BR0319,2025-06-26,vermifugacao,Doramectina,6.9,11.2,77.28
3931,319,BR0319,2025-09-24,vermifugacao,Ivermectina,9.1,8.9,80.99
3932,320,BR0320,2024-08-01,vacina,Febre Aftosa,4.4,4.5,19.8
3933,320,BR0320,2025-01-01,vacina,Febre Aftosa,4.2,4.5,18.9
3934,320,BR0320,2024-08-01,vacina,Brucelose,4.4,6.2,27.28
3935,320,BR0320,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
3936,320,BR0320,2024-08-01,vacina,Raiva,4.0,3.8,15.2
3937,320,BR0320,2025-01-01,vacina,Raiva,4.0,3.8,15.2
3938,320,BR0320,2024-07-01,vermifugacao,Doramectina,6.6,11.2,73.92
3939,320,BR0320,2024-09-29,vermifugacao,Ivermectina,8.7,8.9,77.43
3940,320,BR0320,2024-12-28,vermifugacao,Ivermectina,7.1,8.9,63.19
3941,320,BR0320,2025-03-28,vermifugacao,Ivermectina,7.2,8.9,64.08
3942,320,BR0320,2025-06-26,vermifugacao,Doramectina,7.7,11.2,86.24
3943,320,BR0320,2025-09-24,vermifugacao,Doramectina,6.3,11.2,70.56
3944,321,BR0321,2024-08-01,vacina,Febre Aftosa,2.5,4.5,11.25
3945,321,BR0321,2025-01-01,vacina,Febre Aftosa,4.5,4.5,20.25
3946,321,BR0321,2024-08-01,vacina,Brucelose,3.8,6.2,23.56
3947,321,BR0321,2025-01-01,vacina,Brucelose,3.8,6.2,23.56
3948,321,BR0321,2024-08-01,vacina,Raiva,4.5,3.8,17.1
3949,321,BR0321,2025-01-01,vacina,Raiva,3.0,3.8,11.4
3950,321,BR0321,2024-07-01,vermifugacao,Ivermectina,7.1,8.9,63.19
3951,321,BR0321,2024-09-29,vermifugacao,Doramectina,8.7,11.2,97.44
3952,321,BR0321,2024-12-28,vermifugacao,Doramectina,8.8,11.2,98.56
3953,321,BR0321,2025-03-28,vermifugacao,Ivermectina,5.7,8.9,50.73
3954,321,BR0321,2025-06-26,vermifugacao,Doramectina,9.5,11.2,106.4
3955,321,BR0321,2025-09-24,vermifugacao,Doramectina,5.0,11.2,56.0
3956,321,BR0321,2025-08-18,tratamento,Antibiótico,3.4,45.0,153.0
3957,322,BR0322,2024-08-01,vacina,Febre Aftosa,5.0,4.5,22.5
3958,322,BR0322,2025-01-01,vacina,Febre Aftosa,3.4,4.5,15.3
3959,322,BR0322,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
3960,322,BR0322,2025-01-01,vacina,Brucelose,2.9,6.2,17.98
3961,322,BR0322,2024-08-01,vacina,Raiva,2.5,3.8,9.5
3962,322,BR0322,2025-01-01,vacina,Raiva,4.4,3.8,16.72
3963,322,BR0322,2024-07-01,vermifugacao,Ivermectina,7.5,8.9,66.75
3964,322,BR0322,2024-09-29,vermifugacao,Ivermectina,9.8,8.9,87.22
3965,322,BR0322,2024-12-28,vermifugacao,Ivermectina,6.4,8.9,56.96
3966,322,BR0322,2025-03-28,vermifugacao,Ivermectina,8.4,8.9,74.76
3967,322,BR0322,2025-06-26,vermifugacao,Ivermectina,6.2,8.9,55.18
3968,322,BR0322,2025-09-24,vermifugacao,Ivermectina,5.3,8.9,47.17
3969,323,BR0323,2024-08-01,vacina,Febre Aftosa,2.2,4.5,9.9
3970,323,BR0323,2025-01-01,vacina,Febre Aftosa,4.5,4.5,20.25
3971,323,BR0323,2024-08-01,vacina,Brucelose,4.5,6.2,27.9
3972,323,BR0323,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
3973,323,BR0323,2024-08-01,vacina,Raiva,3.0,3.8,11.4
3974,323,BR0323,2025-01-01,vacina,Raiva,3.4,3.8,12.92
3975,323,BR0323,2024-07-01,vermifugacao,Doramectina,8.8,11.2,98.56
3976,323,BR0323,2024-09-29,vermifugacao,Ivermectina,8.0,8.9,71.2
3977,323,BR0323,2024-12-28,vermifugacao,Ivermectina,7.0,8.9,62.3
3978,323,BR0323,2025-03-28,vermifugacao,Ivermectina,5.0,8.9,44.5
3979,323,BR0323,2025-06-26,vermifugacao,Doramectina,5.9,11.2,66.08
3980,323,BR0323,2025-09-24,vermifugacao,Doramectina,9.8,11.2,109.76
3981,324,BR0324,2024-08-01,vacina,Febre Aftosa,3.5,4.5,15.75
3982,324,BR0324,2025-01-01,vacina,Febre Aftosa,2.4,4.5,10.8
3983,324,BR0324,2024-08-01,vacina,Brucelose,3.7,6.2,22.94
3984,324,BR0324,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
3985,324,BR0324,2024-08-01,vacina,Raiva,3.8,3.8,14.44
3986,324,BR0324,2025-01-01,vacina,Raiva,4.8,3.8,18.24
3987,324,BR0324,2024-07-01,vermifugacao,Doramectina,6.6,11.2,73.92
3988,324,BR0324,2024-09-29,vermifugacao,Doramectina,5.1,11.2,57.12
3989,324,BR0324,2024-12-28,vermifugacao,Doramectina,8.0,11.2,89.6
3990,324,BR0324,2025-03-28,vermifugacao,Doramectina,6.8,11.2,76.16
3991,324,BR0324,2025-06-26,vermifugacao,Ivermectina,5.4,8.9,48.06
3992,324,BR0324,2025-09-24,vermifugacao,Ivermectina,7.1,8.9,63.19
3993,325,BR0325,2024-08-01,vacina,Febre Aftosa,4.0,4.5,18.0
3994,325,BR0325,2025-01-01,vacina,Febre Aftosa,4.8,4.5,21.6
3995,325,BR0325,2024-08-01,vacina,Brucelose,3.2,6.2,19.84
3996,325,BR0325,2025-01-01,vacina,Brucelose,2.6,6.2,16.12
3997,325,BR0325,2024-08-01,vacina,Raiva,2.8,3.8,10.64
3998,325,BR0325,2025-01-01,vacina,Raiva,4.6,3.8,17.48
3999,325,BR0325,2024-07-01,vermifugacao,Ivermectina,9.5,8.9,84.55
4000,325,BR0325,2024-09-29,vermifugacao,Doramectina,5.7,11.2,63.84
4001,325,BR0325,2024-12-28,vermifugacao,Doramectina,7.7,11.2,86.24
4002,325,BR0325,2025-03-28,vermifugacao,Ivermectina,9.7,8.9,86.33
4003,325,BR0325,2025-06-26,vermifugacao,Ivermectina,7.4,8.9,65.86
4004,325,BR0325,2025-09-24,vermifugacao,Doramectina,7.6,11.2,85.12
4005,326,BR0326,2024-08-01,vacina,Febre Aftosa,3.2,4.5,14.4
4006,326,BR0326,2025-01-01,vacina,Febre Aftosa,4.6,4.5,20.7
4007,326,BR0326,2024-08-01,vacina,Brucelose,3.6,6.2,22.32
4008,326,BR0326,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
4009,326,BR0326,2024-08-01,vacina,Raiva,2.6,3.8,9.88
4010,326,BR0326,2025-01-01,vacina,Raiva,4.4,3.8,16.72
4011,326,BR0326,2024-07-01,vermifugacao,Ivermectina,5.6,8.9,49.84
4012,326,BR0326,2024-09-29,vermifugacao,Ivermectina,6.1,8.9,54.29
4013,326,BR0326,2024-12-28,vermifugacao,Doramectina,9.7,11.2,108.64
4014,326,BR0326,2025-03-28,vermifugacao,Ivermectina,7.6,8.9,67.64
4015,326,BR0326,2025-06-26,vermifugacao,Ivermectina,5.7,8.9,50.73
4016,326,BR0326,2025-09-24,vermifugacao,Doramectina,8.9,11.2,99.68
4017,327,BR0327,2024-08-01,vacina,Febre Aftosa,2.5,4.5,11.25
4018,327,BR0327,2025-01-01,vacina,Febre Aftosa,3.8,4.5,17.1
4019,327,BR0327,2024-08-01,vacina,Brucelose,4.0,6.2,24.8
4020,327,BR0327,2025-01-01,vacina,Brucelose,4.1,6.2,25.42
4021,327,BR0327,2024-08-01,vacina,Raiva,4.6,3.8,17.48
4022,327,BR0327,2025-01-01,vacina,Raiva,3.1,3.8,11.78
4023,327,BR0327,2024-07-01,vermifugacao,Doramectina,9.8,11.2,109.76
4024,327,BR0327,2024-09-29,vermifugacao,Ivermectina,7.2,8.9,64.08
4025,327,BR0327,2024-12-28,vermifugacao,Ivermectina,9.5,8.9,84.55
4026,327,BR0327,2025-03-28,vermifugacao,Ivermectina,7.7,8.9,68.53
4027,327,BR0327,2025-06-26,vermifugacao,Doramectina,6.5,11.2,72.8
4028,327,BR0327,2025-09-24,vermifugacao,Doramectina,9.0,11.2,100.8
4029,328,BR0328,2024-08-01,vacina,Febre Aftosa,3.5,4.5,15.75
4030,328,BR0328,2025-01-01,vacina,Febre Aftosa,2.3,4.5,10.35
4031,328,BR0328,2024-08-01,vacina,Brucelose,2.3,6.2,14.26
4032,328,BR0328,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
4033,328,BR0328,2024-08-01,vacina,Raiva,2.9,3.8,11.02
4034,328,BR0328,2025-01-01,vacina,Raiva,4.9,3.8,18.62
4035,328,BR0328,2024-07-01,vermifugacao,Ivermectina,5.5,8.9,48.95
4036,328,BR0328,2024-09-29,vermifugacao,Ivermectina,7.6,8.9,67.64
4037,328,BR0328,2024-12-28,vermifugacao,Ivermectina,8.6,8.9,76.54
4038,328,BR0328,2025-03-28,vermifugacao,Doramectina,6.9,11.2,77.28
4039,328,BR0328,2025-06-26,vermifugacao,Doramectina,7.1,11.2,79.52
4040,328,BR0328,2025-09-24,vermifugacao,Ivermectina,9.4,8.9,83.66
4041,329,BR0329,2024-08-01,vacina,Febre Aftosa,2.0,4.5,9.0
4042,329,BR0329,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
4043,329,BR0329,2024-08-01,vacina,Brucelose,2.8,6.2,17.36
4044,329,BR0329,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
4045,329,BR0329,2024-08-01,vacina,Raiva,4.5,3.8,17.1
4046,329,BR0329,2025-01-01,vacina,Raiva,4.6,3.8,17.48
4047,329,BR0329,2024-07-01,vermifugacao,Ivermectina,9.5,8.9,84.55
4048,329,BR0329,2024-09-29,vermifugacao,Doramectina,9.1,11.2,101.92
4049,329,BR0329,2024-12-28,vermifugacao,Doramectina,8.3,11.2,92.96
4050,329,BR0329,2025-03-28,vermifugacao,Doramectina,7.8,11.2,87.36
4051,329,BR0329,2025-06-26,vermifugacao,Doramectina,6.5,11.2,72.8
4052,329,BR0329,2025-09-24,vermifugacao,Doramectina,5.6,11.2,62.72
4053,330,BR0330,2024-08-01,vacina,Febre Aftosa,3.5,4.5,15.75
4054,330,BR0330,2025-01-01,vacina,Febre Aftosa,3.2,4.5,14.4
4055,330,BR0330,2024-08-01,vacina,Brucelose,3.8,6.2,23.56
4056,330,BR0330,2025-01-01,vacina,Brucelose,2.2,6.2,13.64
4057,330,BR0330,2024-08-01,vacina,Raiva,3.5,3.8,13.3
4058,330,BR0330,2025-01-01,vacina,Raiva,4.6,3.8,17.48
4059,330,BR0330,2024-07-01,vermifugacao,Doramectina,8.6,11.2,96.32
4060,330,BR0330,2024-09-29,vermifugacao,Ivermectina,9.7,8.9,86.33
4061,330,BR0330,2024-12-28,vermifugacao,Ivermectina,8.1,8.9,72.09
4062,330,BR0330,2025-03-28,vermifugacao,Doramectina,7.2,11.2,80.64
4063,330,BR0330,2025-06-26,vermifugacao,Doramectina,5.6,11.2,62.72
4064,330,BR0330,2025-09-24,vermifugacao,Doramectina,9.0,11.2,100.8
4065,331,BR0331,2024-08-01,vacina,Febre Aftosa,4.5,4.5,20.25
4066,331,BR0331,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
4067,331,BR0331,2024-08-01,vacina,Brucelose,3.0,6.2,18.6
4068,331,BR0331,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
4069,331,BR0331,2024-08-01,vacina,Raiva,4.2,3.8,15.96
4070,331,BR0331,2025-01-01,vacina,Raiva,3.7,3.8,14.06
4071,331,BR0331,2024-07-01,vermifugacao,Doramectina,5.3,11.2,59.36
4072,331,BR0331,2024-09-29,vermifugacao,Doramectina,6.4,11.2,71.68
4073,331,BR0331,2024-12-28,vermifugacao,Doramectina,8.5,11.2,95.2
4074,331,BR0331,2025-03-28,vermifugacao,Doramectina,5.1,11.2,57.12
4075,331,BR0331,2025-06-26,vermifugacao,Doramectina,6.0,11.2,67.2
4076,331,BR0331,2025-09-24,vermifugacao,Doramectina,6.6,11.2,73.92
4077,332,BR0332,2024-08-01,vacina,Febre Aftosa,2.6,4.5,11.7
4078,332,BR0332,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
4079,332,BR0332,2024-08-01,vacina,Brucelose,2.3,6.2,14.26
4080,332,BR0332,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
4081,332,BR0332,2024-08-01,vacina,Raiva,4.5,3.8,17.1
4082,332,BR0332,2025-01-01,vacina,Raiva,3.8,3.8,14.44
4083,332,BR0332,2024-07-01,vermifugacao,Doramectina,7.2,11.2,80.64
4084,332,BR0332,2024-09-29,vermifugacao,Ivermectina,8.5,8.9,75.65
4085,332,BR0332,2024-12-28,vermifugacao,Doramectina,8.6,11.2,96.32
4086,332,BR0332,2025-03-28,vermifugacao,Ivermectina,6.7,8.9,59.63
4087,332,BR0332,2025-06-26,vermifugacao,Ivermectina,7.3,8.9,64.97
4088,332,BR0332,2025-09-24,vermifugacao,Ivermectina,5.1,8.9,45.39
4089,333,BR0333,2024-08-01,vacina,Febre Aftosa,2.6,4.5,11.7
4090,333,BR0333,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
4091,333,BR0333,2024-08-01,vacina,Brucelose,2.7,6.2,16.74
4092,333,BR0333,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
4093,333,BR0333,2024-08-01,vacina,Raiva,4.2,3.8,15.96
4094,333,BR0333,2025-01-01,vacina,Raiva,3.9,3.8,14.82
